[DEBUG] 2020-12-15 04:16:02.470 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-15 04:16:02.482 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-15 04:16:02.492 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-15 04:16:02.651 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-15 04:16:02.658 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-15 04:16:02.926 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-15 04:16:02.926 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-15 04:16:02.979 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-15 04:16:03.584 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-15 04:16:03.601 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-15 04:16:03.603 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Default batch fetch size: -1
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Default null ordering: NONE
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - multi-tenancy strategy : NONE
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - JTA Track by Thread: enabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Query language substitutions: {}
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Named query checking : enabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Second-level cache: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Second-level query cache: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Second-level query cache factory: null
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Second-level cache region prefix: null
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Structured second-level cache entries: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2020-12-15 04:16:05.938 [http-nio-8080-exec-1] Settings - JDBC batch size: 15
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - Scrollable result sets: enabled
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - Wrap result sets: disabled
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JDBC result set fetch size: null
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - Generate SQL with comments: disabled
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JPA compliance - query : 
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JPA compliance - closed-handling : 
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JPA compliance - lists : 
[DEBUG] 2020-12-15 04:16:05.939 [http-nio-8080-exec-1] Settings - JPA compliance - transactions : 
[INFO ] 2020-12-15 04:16:06.032 [http-nio-8080-exec-1] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2020-12-15 04:16:06.076 [http-nio-8080-exec-1] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2020-12-15 04:16:06.076 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.X11.XToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, sun.arch.data.model=64, java.vendor.url=https://ubuntu.com/, catalina.useNaming=true, openejb.provider.default=org.apache.tomee, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming:org.apache.openejb.core.ivm.naming, openejb.embedder.source=ServerListener, java.version.date=2020-11-04, java.home=/usr/lib/jvm/java-11-openjdk-amd64, ignore.endorsed.dirs=, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, openejb.scan.webapp.container=true, com.sun.management.jmxremote.password.file=/home/student/.cache/JetBrains/IntelliJIdea2020.1/tomcat/Unnamed_dAndDCharacterStorage/jmxremote.password, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., openejb.deployments.classpath.filter.systemapps=false, jdk.tls.ephemeralDHKeySize=2048, java.util.logging.config.file=/home/student/.cache/JetBrains/IntelliJIdea2020.1/tomcat/Unnamed_dAndDCharacterStorage/conf/logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, openejb.scan.webapp.container.excludes=, java.runtime.version=11.0.9.1+1-Ubuntu-0ubuntu1.18.04, user.name=student, org.apache.johnzon.max-string-length=8192, file.encoding=UTF-8, derby.system.home=/home/student/tomcat/bin, org.apache.catalina.security.SecurityListener.UMASK=0027, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.io.tmpdir=/home/student/tomcat/temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, java.version=11.0.9.1, com.sun.management.jmxremote.port=1099, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher.jar,ant.jar,asm-*.jar,aspectj*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-jmx-remote.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina-ws.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,websocket-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.print.PSPrinterJob, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, tomcat.built=May 4 2019 09:17:16 UTC, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, java.vendor=Ubuntu, tomee.version=7.1.1, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.buf.StringCache.byte.enabled=true, sun.desktop=gnome, java.class.path=/home/student/tomcat/bin/bootstrap.jar:/home/student/tomcat/bin/tomcat-juli.jar, tomcat.version=8.5.41.0, java.vm.vendor=Ubuntu, openejb.home=/home/student/tomcat, openejb.system.apps=true, user.timezone=America/Chicago, os.name=Linux, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, openejb.base=/home/student/.cache/JetBrains/IntelliJIdea2020.1/tomcat/Unnamed_dAndDCharacterStorage, com.sun.management.jmxremote=, sun.cpu.endian=little, user.home=/home/student, hibernate.c3p0.max_statements=50, user.language=en, openejb.deployments.classpath=false, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., openejb.loader=tomcat-system, server.loader=, com.sun.management.jmxremote.access.file=/home/student/.cache/JetBrains/IntelliJIdea2020.1/tomcat/Unnamed_dAndDCharacterStorage/jmxremote.access, hibernate.c3p0.max_size=20, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, path.separator=:, org.apache.openejb.core.security.JaccProvider=org.apache.openejb.core.security.jacc.BasicJaccProvider, common.loader="/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar","/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar", hibernate.connection.username=****, os.version=5.4.0-58-generic, openejb.version=7.1.1, org.apache.security.jacc.EJBMethodPermission.methodInterfaces=BusinessLocalHome,BusinessRemoteHome,BusinessRemote,BusinessLocal, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/dungeons_and_dragons?serverTimezone=CST, java.vm.name=OpenJDK 64-Bit Server VM, openejb.scan.webapp.container.includes=.*(geronimo|mp-jwt|failsafe).*, tomee.remote.support=true, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, catalina.home=/home/student/tomcat, user.dir=/home/student/tomcat/bin, bval.in-container=true, os.arch=amd64, openjpa.Log=org.apache.openejb.openjpa.JULOpenJPALogFactory, hibernate.connection.password=****, tomee.serialization.class.blacklist=-, tomee.serialization.class.whitelist=, shared.loader=, catalina.base=/home/student/.cache/JetBrains/IntelliJIdea2020.1/tomcat/Unnamed_dAndDCharacterStorage, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@799a37ee, noBanner=true, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, org.apache.webbeans.logger.WebBeansLoggerFacade=org.apache.openejb.cdi.logging.ContainerJULLoggerFactory, java.vm.info=mixed mode, sharing, java.vm.version=11.0.9.1+1-Ubuntu-0ubuntu1.18.04, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.hostname=127.0.0.1, javax.security.jacc.PolicyConfigurationFactory.provider=org.apache.openejb.core.security.JaccProvider$Factory, connection.url=jdbc:mysql://localhost:3306/dungeons_and_dragons?serverTimezone=CST, java.class.version=55.0, authconfigprovider.factory=false}
[DEBUG] 2020-12-15 04:16:06.130 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2020-12-15 04:16:06.130 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2020-12-15 04:16:06.162 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.Character] is safe
[DEBUG] 2020-12-15 04:16:06.162 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Character
[DEBUG] 2020-12-15 04:16:06.172 [http-nio-8080-exec-1] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2020-12-15 04:16:06.173 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2020-12-15 04:16:06.173 [http-nio-8080-exec-1] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2caa65c9] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@66a5f7ba]
[DEBUG] 2020-12-15 04:16:06.298 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2020-12-15 04:16:06.299 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2020-12-15 04:16:06.352 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2020-12-15 04:16:06.353 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2020-12-15 04:16:06.695 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.Character] is safe
[DEBUG] 2020-12-15 04:16:06.696 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Character
[DEBUG] 2020-12-15 04:16:06.699 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [entity.Character] is safe
[DEBUG] 2020-12-15 04:16:06.701 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Character
[DEBUG] 2020-12-15 04:16:06.792 [http-nio-8080-exec-1] AbstractCollectionPersister - Static SQL for collection: entity.User.characters
[DEBUG] 2020-12-15 04:16:06.795 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row insert: update dnd_character set user_id=? where id=?
[DEBUG] 2020-12-15 04:16:06.795 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row update: update dnd_character set  where id=?
[DEBUG] 2020-12-15 04:16:06.795 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row delete: update dnd_character set user_id=null where user_id=? and id=?
[DEBUG] 2020-12-15 04:16:06.795 [http-nio-8080-exec-1] AbstractCollectionPersister -  One-shot delete: update dnd_character set user_id=null where user_id=?
[DEBUG] 2020-12-15 04:16:06.800 [http-nio-8080-exec-1] AbstractEntityPersister - Static SQL for entity: entity.User
[DEBUG] 2020-12-15 04:16:06.800 [http-nio-8080-exec-1] AbstractEntityPersister -  Version select: select id from user where id =?
[DEBUG] 2020-12-15 04:16:06.801 [http-nio-8080-exec-1] AbstractEntityPersister -  Snapshot select: select user_.id, user_.email as email2_1_, user_.password as password3_1_, user_.username as username4_1_ from user user_ where user_.id=?
[DEBUG] 2020-12-15 04:16:06.801 [http-nio-8080-exec-1] AbstractEntityPersister -  Insert 0: insert into user (email, password, username, id) values (?, ?, ?, ?)
[DEBUG] 2020-12-15 04:16:06.802 [http-nio-8080-exec-1] AbstractEntityPersister -  Update 0: update user set email=?, password=?, username=? where id=?
[DEBUG] 2020-12-15 04:16:06.802 [http-nio-8080-exec-1] AbstractEntityPersister -  Delete 0: delete from user where id=?
[DEBUG] 2020-12-15 04:16:06.802 [http-nio-8080-exec-1] AbstractEntityPersister -  Identity insert: insert into user (email, password, username) values (?, ?, ?)
[DEBUG] 2020-12-15 04:16:06.828 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@701fc256]
[DEBUG] 2020-12-15 04:16:06.829 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters
[DEBUG] 2020-12-15 04:16:06.833 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@717aae2f]
[DEBUG] 2020-12-15 04:16:06.835 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2c1eff4f]
[DEBUG] 2020-12-15 04:16:06.836 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.background
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.charisma
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.classAndLevel
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.classFeatures
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.constitution
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.description
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.dexterity
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.equipment
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.feats
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.gender
[DEBUG] 2020-12-15 04:16:06.837 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.hitPoints
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.intelligence
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.name
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.race
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.secondUserAccess
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.secondUsername
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.skills
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.strength
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.user
[DEBUG] 2020-12-15 04:16:06.838 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : characters.user
[DEBUG] 2020-12-15 04:16:06.839 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.wisdom
[DEBUG] 2020-12-15 04:16:06.839 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2020-12-15 04:16:06.839 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2020-12-15 04:16:06.839 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2020-12-15 04:16:06.839 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-12-15 04:16:06.852 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-12-15 04:16:06.859 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(entity=entity.User)
    - Returns
       - EntityReturnImpl(entity=entity.User, querySpaceUid=<gen:0>, path=entity.User)
          - CollectionAttributeFetchImpl(collection=entity.User.characters, querySpaceUid=<gen:1>, path=entity.User.characters)
             - (collection element) CollectionFetchableElementEntityGraph(entity=entity.Character, querySpaceUid=<gen:2>, path=entity.User.characters.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(characters)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=entity.User.characters)
                - SQL table alias mapping - characters1_
                - alias suffix - 1_
                - suffixed key columns - {user_id21_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=entity.Character)
                      - SQL table alias mapping - characters1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_0_2_}

[DEBUG] 2020-12-15 04:16:06.861 [http-nio-8080-exec-1] EntityLoader - Static select for entity entity.User [NONE]: select user0_.id as id1_1_0_, user0_.email as email2_1_0_, user0_.password as password3_1_0_, user0_.username as username4_1_0_, characters1_.user_id as user_id21_0_1_, characters1_.id as id1_0_1_, characters1_.id as id1_0_2_, characters1_.background as backgrou2_0_2_, characters1_.charisma as charisma3_0_2_, characters1_.class_and_level as class_an4_0_2_, characters1_.class_features as class_fe5_0_2_, characters1_.constitution as constitu6_0_2_, characters1_.description as descript7_0_2_, characters1_.dexterity as dexterit8_0_2_, characters1_.equipment as equipmen9_0_2_, characters1_.feats as feats10_0_2_, characters1_.gender as gender11_0_2_, characters1_.hit_points as hit_poi12_0_2_, characters1_.intelligence as intelli13_0_2_, characters1_.name as name14_0_2_, characters1_.race as race15_0_2_, characters1_.second_user_access as second_16_0_2_, characters1_.second_username as second_17_0_2_, characters1_.skills as skills18_0_2_, characters1_.strength as strengt19_0_2_, characters1_.user_id as user_id21_0_2_, characters1_.wisdom as wisdom20_0_2_ from user user0_ left outer join dnd_character characters1_ on user0_.id=characters1_.user_id where user0_.id=?
[DEBUG] 2020-12-15 04:16:06.861 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@34df7a2e]
[DEBUG] 2020-12-15 04:16:06.861 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@40751bc4]
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@136939bd]
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.background
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.charisma
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.classAndLevel
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.classFeatures
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.constitution
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.description
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.dexterity
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.equipment
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.feats
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.gender
[DEBUG] 2020-12-15 04:16:06.862 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.hitPoints
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.intelligence
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.name
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.race
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.secondUserAccess
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.secondUsername
[DEBUG] 2020-12-15 04:16:06.863 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.skills
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.strength
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.user
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : characters.user
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : characters.wisdom
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2020-12-15 04:16:06.864 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : userName
